series_success,fourth_down_converted,fourth_down_failed,first_down,yardline_100,ydstogo,yards_gained,score_differential,game_seconds_remaining,epa,wp,rush_attempt,pass_attempt,ep
1.0,1.0,0.0,1.0,52.0,1.0,4.0,-7.0,2916.0,2.2136166,0.29520348,1.0,0.0,1.0517833
1.0,1.0,0.0,1.0,28.0,1.0,12.0,-7.0,2700.0,2.1989477,0.31981483,1.0,0.0,2.7165518
0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2091.0,-4.155368,0.7058057,0.0,1.0,4.4324
1.0,1.0,0.0,1.0,34.0,2.0,23.0,3.0,1935.0,3.2880507,0.65304524,0.0,1.0,1.5205593
1.0,1.0,0.0,1.0,23.0,1.0,6.0,-13.0,1226.0,1.785362,0.13626076,1.0,0.0,3.253032
1.0,1.0,0.0,1.0,10.0,3.0,7.0,-13.0,1082.0,3.2522848,0.12894519,0.0,1.0,2.9833317
1.0,1.0,0.0,1.0,34.0,1.0,8.0,5.0,267.0,1.9185735,0.8601918,1.0,0.0,1.7527771
1.0,1.0,0.0,1.0,69.0,7.0,20.0,-12.0,110.0,2.3856897,0.009267637,0.0,1.0,-0.41688114
0.0,0.0,1.0,0.0,49.0,10.0,0.0,-12.0,73.0,-0.22418496,0.007918038,0.0,1.0,0.22418496
0.0,0.0,1.0,0.0,4.0,4.0,2.0,-7.0,2737.0,-3.0939777,0.31716388,0.0,1.0,2.8724575
1.0,1.0,0.0,1.0,6.0,1.0,1.0,-10.0,762.0,1.9758484,0.20658739,1.0,0.0,3.7767355
0.0,0.0,1.0,0.0,54.0,4.0,0.0,-7.0,309.0,-2.699698,0.12880965,0.0,1.0,0.06446647
0.0,0.0,1.0,0.0,68.0,5.0,0.0,-1.0,21.0,-1.2850482,0.26226532,0.0,1.0,-0.014018699
1.0,1.0,0.0,1.0,66.0,1.0,4.0,-6.0,3356.0,2.2145371,0.39336836,1.0,0.0,0.02018074
1.0,1.0,0.0,1.0,66.0,1.0,5.0,-1.0,2928.0,2.3022735,0.39599258,0.0,1.0,-0.19195595
1.0,1.0,0.0,1.0,46.0,1.0,1.0,1.0,828.0,2.0582502,0.63327295,1.0,0.0,1.1023322
1.0,1.0,0.0,1.0,66.0,1.0,16.0,-4.0,331.0,2.8803046,0.22137843,0.0,1.0,-0.32419577
1.0,1.0,0.0,1.0,6.0,1.0,6.0,-3.0,2460.0,3.0055804,0.53044456,1.0,0.0,3.9944196
1.0,1.0,0.0,1.0,45.0,6.0,21.0,-4.0,2131.0,3.983694,0.34663922,0.0,1.0,0.32760918
0.0,0.0,1.0,0.0,53.0,2.0,0.0,0.0,1802.0,-0.289092,0.46671715,0.0,1.0,0.289092
1.0,1.0,0.0,1.0,28.0,1.0,2.0,-7.0,468.0,1.6460444,0.18509589,1.0,0.0,2.6702557
1.0,1.0,0.0,1.0,17.0,1.0,4.0,-7.0,332.0,1.4162897,0.23810644,0.0,1.0,3.660257
0.0,0.0,1.0,0.0,33.0,5.0,0.0,-1.0,2414.0,-3.3016531,0.5234876,0.0,1.0,1.6398286
0.0,0.0,1.0,0.0,36.0,4.0,0.0,-1.0,1245.0,-3.4179368,0.46517938,0.0,1.0,1.1689751
1.0,1.0,0.0,1.0,66.0,1.0,3.0,-2.0,835.0,2.3055925,0.43442962,1.0,0.0,-0.1934643
0.0,0.0,1.0,0.0,57.0,6.0,0.0,-9.0,325.0,-2.959892,0.060862344,0.0,1.0,-0.37230432
1.0,1.0,0.0,1.0,67.0,2.0,4.0,0.0,3487.0,2.7957397,0.39221683,1.0,0.0,-1.1374788
1.0,1.0,0.0,1.0,39.0,1.0,20.0,-3.0,2721.0,3.6058908,0.3510312,0.0,1.0,0.8549999
1.0,1.0,0.0,1.0,42.0,3.0,10.0,1.0,1915.0,2.6083918,0.67602175,0.0,1.0,0.42729998
1.0,1.0,0.0,1.0,24.0,2.0,17.0,1.0,1873.0,2.687392,0.7199736,1.0,0.0,2.2295208
0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1816.0,-2.72673,0.73974055,0.0,1.0,2.72673
0.0,0.0,1.0,0.0,8.0,5.0,4.0,4.0,1211.0,-2.5683525,0.79280967,1.0,0.0,2.9600673
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,564.0,2.4646783,0.7486812,0.0,1.0,4.5353217
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-5.0,12.0,-3.160486,0.36913684,0.0,1.0,3.3159664
1.0,1.0,0.0,1.0,51.0,1.0,2.0,0.0,3344.0,2.4228585,0.48698178,1.0,0.0,0.29707903
1.0,1.0,0.0,1.0,42.0,5.0,16.0,-10.0,50.0,2.5951085,0.017136145,0.0,1.0,0.6500322
0.0,0.0,1.0,0.0,62.0,1.0,0.0,-14.0,864.0,-3.8327866,0.05626546,0.0,1.0,-0.018939711
1.0,1.0,0.0,1.0,71.0,1.0,3.0,-17.0,623.0,2.195836,0.016017772,1.0,0.0,-0.31756642
0.0,0.0,1.0,0.0,40.0,9.0,0.0,-17.0,184.0,-1.8574188,0.00090772565,0.0,1.0,0.83326006
1.0,0.0,1.0,1.0,47.0,8.0,4.0,-31.0,389.0,3.9256308,8.786228e-05,0.0,1.0,-0.003545584
1.0,1.0,0.0,1.0,22.0,4.0,8.0,-31.0,305.0,2.3848693,0.00010752373,0.0,1.0,2.4302154
0.0,0.0,1.0,0.0,30.0,1.0,0.0,24.0,116.0,-2.1268415,0.9997807,1.0,0.0,1.0093135
1.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,3026.0,2.2215414,0.6878961,1.0,0.0,4.2812734
0.0,0.0,1.0,0.0,66.0,1.0,-3.0,-23.0,1888.0,-3.4704013,0.015363812,1.0,0.0,0.16711456
1.0,1.0,0.0,1.0,15.0,4.0,15.0,-33.0,179.0,4.419105,0.00011421601,0.0,1.0,2.580895
1.0,1.0,0.0,1.0,25.0,2.0,6.0,-26.0,33.0,0.2005119,8.3702034e-05,0.0,1.0,2.222229
1.0,1.0,0.0,1.0,31.0,1.0,11.0,7.0,2495.0,2.4057367,0.6991868,0.0,1.0,2.0687718
0.0,0.0,1.0,0.0,40.0,6.0,0.0,0.0,1017.0,-2.4145508,0.45324486,0.0,1.0,0.06335809
0.0,0.0,1.0,0.0,24.0,11.0,0.0,-23.0,716.0,-3.387847,0.0028799046,0.0,1.0,2.4638667
0.0,0.0,1.0,0.0,48.0,10.0,-7.0,-23.0,599.0,-2.8398547,0.00061414525,0.0,1.0,-0.022269908
1.0,1.0,0.0,1.0,40.0,2.0,14.0,28.0,1818.0,2.4349673,0.9961564,0.0,1.0,0.83031774
0.0,0.0,1.0,0.0,21.0,1.0,0.0,-42.0,1039.0,-4.165198,0.00011041537,0.0,1.0,3.056415
1.0,1.0,0.0,1.0,25.0,2.0,6.0,-49.0,243.0,2.17191,0.00010814687,0.0,1.0,2.3698335
1.0,1.0,0.0,1.0,40.0,2.0,14.0,-3.0,2951.0,3.6510754,0.43439612,0.0,1.0,0.9716193
1.0,1.0,0.0,1.0,64.0,2.0,23.0,3.0,2433.0,3.7315283,0.61852527,0.0,1.0,-0.45114216
1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,2132.0,2.1069334,0.70256335,0.0,1.0,4.8930664
1.0,1.0,0.0,1.0,10.0,1.0,3.0,-15.0,900.0,1.5852013,0.08974829,1.0,0.0,3.9827633
1.0,1.0,0.0,1.0,66.0,1.0,7.0,-11.0,406.0,2.2872236,0.0542323,0.0,1.0,-0.12974757
1.0,1.0,0.0,1.0,20.0,1.0,2.0,7.0,779.0,1.5311223,0.89144385,1.0,0.0,3.2865524
0.0,0.0,1.0,0.0,16.0,16.0,0.0,-14.0,352.0,-2.8434534,0.038091626,0.0,1.0,2.474662
0.0,0.0,1.0,0.0,38.0,7.0,0.0,0.0,3033.0,-2.2348545,0.5242077,0.0,1.0,0.016344184
1.0,1.0,0.0,1.0,42.0,1.0,1.0,0.0,2874.0,2.1432495,0.50964594,1.0,0.0,1.3533891
0.0,0.0,1.0,0.0,36.0,5.0,0.0,0.0,2746.0,-2.8460214,0.53802454,0.0,1.0,1.2061423
1.0,1.0,0.0,1.0,37.0,2.0,15.0,-12.0,116.0,2.8724437,0.017215544,0.0,1.0,0.9043568
0.0,0.0,1.0,0.0,73.0,3.0,0.0,-12.0,15.0,-1.4399382,0.0014028804,0.0,1.0,-0.0043273484
1.0,1.0,0.0,1.0,51.0,1.0,3.0,-7.0,3254.0,2.4901483,0.28294343,1.0,0.0,0.27087614
0.0,0.0,1.0,0.0,44.0,6.0,-10.0,-7.0,3127.0,-3.2381341,0.28421295,0.0,1.0,-0.12081845
0.0,0.0,1.0,0.0,2.0,2.0,1.0,-10.0,2125.0,-3.1306643,0.23546858,0.0,1.0,3.231318
1.0,1.0,0.0,1.0,41.0,2.0,11.0,10.0,1885.0,2.4542344,0.84249437,0.0,1.0,0.9463641
0.0,0.0,1.0,0.0,47.0,3.0,0.0,-21.0,686.0,-2.9153605,0.008414824,0.0,1.0,-0.049103033
0.0,0.0,1.0,0.0,29.0,1.0,0.0,0.0,3284.0,-4.111554,0.5346431,1.0,0.0,2.0764737
1.0,1.0,0.0,1.0,17.0,1.0,2.0,10.0,2259.0,1.405602,0.8770094,1.0,0.0,3.4235146
1.0,1.0,0.0,1.0,39.0,3.0,31.0,-23.0,1308.0,5.0184245,0.0065412666,0.0,1.0,0.31714037
0.0,0.0,1.0,0.0,45.0,1.0,-3.0,0.0,2967.0,-3.724041,0.5969469,1.0,0.0,1.2963507
0.0,0.0,1.0,0.0,24.0,1.0,0.0,-4.0,1577.0,-3.9242818,0.45997518,0.0,1.0,3.3103988
0.0,0.0,1.0,0.0,73.0,2.0,0.0,-13.0,164.0,-2.8208232,0.00907423,0.0,1.0,-0.30079535
1.0,1.0,0.0,1.0,31.0,1.0,2.0,0.0,3311.0,1.9132348,0.455373,1.0,0.0,2.0598085
1.0,1.0,0.0,1.0,55.0,1.0,17.0,-4.0,1328.0,3.280468,0.33626434,0.0,1.0,0.29587337
1.0,1.0,0.0,1.0,23.0,1.0,15.0,7.0,2160.0,2.2432117,0.8015726,1.0,0.0,3.03948
1.0,1.0,0.0,1.0,33.0,1.0,2.0,6.0,1263.0,1.7512743,0.79422855,1.0,0.0,2.3630018
1.0,1.0,0.0,1.0,12.0,5.0,5.0,-5.0,68.0,2.1653252,0.34680116,0.0,1.0,2.8089168
1.0,1.0,0.0,1.0,66.0,1.0,4.0,-1.0,23.0,0.38976717,0.30965173,0.0,1.0,0.0066479277
1.0,1.0,0.0,1.0,22.0,1.0,3.0,7.0,1999.0,1.5496695,0.7863697,1.0,0.0,2.8702843
1.0,1.0,0.0,1.0,47.0,1.0,2.0,-3.0,1644.0,2.1121836,0.4269407,1.0,0.0,1.2246197
1.0,1.0,0.0,1.0,11.0,2.0,11.0,-4.0,684.0,3.9018366,0.42417,0.0,1.0,3.0981634
1.0,1.0,0.0,1.0,17.0,1.0,2.0,0.0,2872.0,1.4245869,0.68130904,1.0,0.0,3.7428734
1.0,1.0,0.0,1.0,42.0,2.0,15.0,-10.0,2471.0,3.731869,0.15714566,0.0,1.0,0.21021357
0.0,0.0,1.0,0.0,27.0,11.0,0.0,-14.0,625.0,-4.1708517,0.039455973,0.0,1.0,1.9675906
0.0,0.0,1.0,0.0,56.0,2.0,0.0,-21.0,347.0,-3.0104449,0.000938509,0.0,1.0,9.0021174e-05
0.0,0.0,1.0,0.0,47.0,3.0,0.0,-3.0,3252.0,-2.8437283,0.41268846,0.0,1.0,-0.02016021
0.0,0.0,1.0,0.0,11.0,3.0,0.0,3.0,2981.0,-2.8660958,0.68280196,0.0,1.0,2.9617476
0.0,0.0,1.0,0.0,49.0,3.0,0.0,-24.0,1336.0,-2.7813587,0.0058053634,0.0,1.0,-0.17155154
1.0,1.0,0.0,1.0,45.0,1.0,3.0,-27.0,988.0,2.2542644,0.00077308645,1.0,0.0,0.7663494
0.0,0.0,1.0,0.0,37.0,9.0,0.0,-27.0,32.0,-0.8721104,6.1326755e-05,0.0,1.0,0.8721104
1.0,1.0,0.0,1.0,4.0,2.0,4.0,7.0,3194.0,3.810522,0.8344406,0.0,1.0,3.189478
1.0,1.0,0.0,1.0,12.0,1.0,2.0,11.0,1936.0,1.4785353,0.9129182,1.0,0.0,3.37916
0.0,0.0,1.0,0.0,44.0,10.0,0.0,-26.0,446.0,-2.3473923,9.488024e-05,0.0,1.0,0.21941076
0.0,0.0,1.0,0.0,9.0,4.0,0.0,26.0,115.0,-3.17675,0.99990404,0.0,1.0,2.7358966
0.0,0.0,1.0,0.0,24.0,1.0,0.0,-7.0,3125.0,-3.9008985,0.32386807,1.0,0.0,2.796857
1.0,1.0,0.0,1.0,2.0,2.0,2.0,-10.0,2512.0,3.8789563,0.24630155,1.0,0.0,3.1210437
1.0,1.0,0.0,1.0,1.0,1.0,1.0,-9.0,1347.0,2.5115361,0.2324238,1.0,0.0,4.488464
0.0,0.0,1.0,0.0,49.0,4.0,0.0,-1.0,456.0,-2.6123915,0.47514063,0.0,1.0,0.077959396
1.0,1.0,0.0,1.0,42.0,1.0,3.0,1.0,336.0,2.0357242,0.6567194,1.0,0.0,1.2754335
1.0,1.0,0.0,1.0,4.0,4.0,4.0,-14.0,933.0,4.124969,0.093481414,0.0,1.0,2.8750308
0.0,0.0,1.0,0.0,7.0,2.0,0.0,4.0,137.0,-3.2104266,0.92548245,1.0,0.0,2.5748096
1.0,1.0,0.0,1.0,66.0,1.0,13.0,7.0,2959.0,2.884071,0.66361296,1.0,0.0,-0.533754
0.0,0.0,1.0,0.0,39.0,6.0,0.0,7.0,2701.0,-2.60524,0.637017,0.0,1.0,-0.022378579
1.0,1.0,0.0,1.0,42.0,2.0,14.0,-7.0,2541.0,3.0951068,0.36445126,0.0,1.0,1.0493207
0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,2098.0,-3.6257641,0.7076651,1.0,0.0,4.0868053
1.0,1.0,0.0,1.0,19.0,4.0,19.0,-14.0,640.0,4.5288844,0.05052659,0.0,1.0,2.4711154
0.0,0.0,1.0,0.0,72.0,7.0,6.0,-17.0,263.0,-2.5110285,0.0018632076,0.0,1.0,-1.0949258
0.0,0.0,1.0,0.0,65.0,11.0,0.0,-24.0,44.0,-2.4748194,0.00013753497,0.0,1.0,-0.24845907
1.0,1.0,0.0,1.0,44.0,1.0,4.0,3.0,3199.0,2.5282571,0.5372336,1.0,0.0,0.8605454
0.0,0.0,1.0,0.0,35.0,5.0,-15.0,3.0,3063.0,-4.54787,0.5357228,0.0,1.0,1.3935934
0.0,0.0,1.0,0.0,13.0,1.0,-5.0,3.0,2438.0,-4.9831095,0.5875398,0.0,1.0,3.6521187
0.0,0.0,1.0,0.0,1.0,1.0,-15.0,4.0,1375.0,-5.7620287,0.779345,0.0,1.0,4.6774583
0.0,0.0,1.0,0.0,51.0,1.0,0.0,-7.0,310.0,-7.581905,0.13456558,0.0,1.0,0.5819047
0.0,0.0,1.0,0.0,82.0,19.0,13.0,-14.0,77.0,-2.7030408,0.0018243958,0.0,1.0,-0.81063205
0.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,855.0,-2.42959,0.8240181,0.0,1.0,3.2444828
1.0,1.0,0.0,1.0,4.0,1.0,4.0,-11.0,151.0,3.2729053,0.030274684,0.0,1.0,3.7270947
1.0,1.0,0.0,1.0,34.0,4.0,14.0,-7.0,3086.0,3.6491458,0.29314974,0.0,1.0,0.88085157
1.0,1.0,0.0,1.0,45.0,3.0,11.0,-13.0,1417.0,3.178279,0.115307175,0.0,1.0,0.6934318
1.0,1.0,0.0,1.0,11.0,2.0,3.0,10.0,900.0,2.3031409,0.9087891,1.0,0.0,3.0102139
1.0,1.0,0.0,1.0,66.0,1.0,3.0,-31.0,419.0,2.1115215,9.049613e-05,1.0,0.0,-0.26746562
1.0,1.0,0.0,1.0,47.0,4.0,9.0,-31.0,209.0,2.820797,7.168485e-05,0.0,1.0,0.1618573
0.0,0.0,1.0,0.0,65.0,13.0,0.0,-7.0,2974.0,-3.0166337,0.35843423,0.0,1.0,-0.47893822
0.0,0.0,1.0,0.0,43.0,4.0,1.0,0.0,2570.0,-2.6007836,0.39142847,0.0,1.0,-0.048765533
1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2223.0,3.7711847,0.683921,0.0,1.0,3.2288153
1.0,1.0,0.0,1.0,50.0,1.0,11.0,1.0,1842.0,1.7138176,0.6710955,0.0,1.0,0.56990534
1.0,1.0,0.0,1.0,16.0,2.0,2.0,-8.0,1053.0,2.3344815,0.20644033,0.0,1.0,2.8816595
0.0,0.0,1.0,0.0,42.0,2.0,1.0,-7.0,3062.0,-2.6975157,0.28362826,1.0,0.0,0.29963255
1.0,1.0,0.0,1.0,35.0,1.0,5.0,-7.0,2574.0,1.9171004,0.28689116,1.0,0.0,1.875495
1.0,1.0,0.0,1.0,37.0,5.0,9.0,-20.0,957.0,3.4229686,0.01602344,0.0,1.0,0.7337237
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-20.0,782.0,-4.017641,0.017362708,1.0,0.0,4.5489445
0.0,0.0,1.0,0.0,59.0,12.0,0.0,-20.0,591.0,-2.625635,0.0062189046,0.0,1.0,-0.43090603
1.0,1.0,0.0,1.0,41.0,2.0,3.0,15.0,126.0,1.4804618,0.9989786,1.0,0.0,0.17701611
1.0,1.0,0.0,1.0,48.0,1.0,2.0,-4.0,1034.0,2.3063114,0.27586237,0.0,1.0,0.47742552
1.0,1.0,0.0,1.0,15.0,2.0,2.0,3.0,2980.0,2.3124604,0.67145437,0.0,1.0,3.0706778
1.0,1.0,0.0,1.0,19.0,2.0,5.0,-10.0,2603.0,2.4423575,0.24630155,0.0,1.0,2.6665397
0.0,0.0,1.0,0.0,82.0,1.0,-2.0,-3.0,1437.0,-3.539994,0.30812395,1.0,0.0,-1.68057
1.0,1.0,0.0,1.0,18.0,6.0,6.0,-15.0,301.0,2.5083203,0.030406756,0.0,1.0,2.6019552
1.0,1.0,0.0,1.0,23.0,21.0,23.0,-15.0,275.0,4.5592856,0.02308386,0.0,1.0,2.4407144
1.0,1.0,0.0,1.0,83.0,10.0,11.0,-7.0,109.0,2.490195,0.056368865,0.0,1.0,-1.270317
1.0,1.0,0.0,1.0,43.0,10.0,14.0,-7.0,22.0,1.5287272,0.06232495,0.0,1.0,0.42142108
1.0,1.0,0.0,1.0,74.0,9.0,47.0,-3.0,362.0,5.434425,0.25816736,0.0,1.0,-1.2655548
1.0,0.0,1.0,1.0,58.0,3.0,1.0,14.0,2753.0,3.4569964,0.8675453,1.0,0.0,-0.2148458
0.0,0.0,1.0,0.0,55.0,1.0,0.0,18.0,1508.0,-3.2741888,0.9297533,1.0,0.0,-0.05130183
0.0,0.0,1.0,0.0,8.0,2.0,0.0,-18.0,1296.0,-3.0737567,0.07712252,0.0,1.0,3.2400048
1.0,1.0,0.0,1.0,77.0,2.0,21.0,-17.0,173.0,2.7706087,0.00097360683,0.0,1.0,-0.41672948
1.0,1.0,0.0,1.0,19.0,10.0,18.0,-17.0,72.0,3.664448,0.001109816,0.0,1.0,2.531826
0.0,0.0,1.0,0.0,29.0,4.0,0.0,10.0,2610.0,-3.2622752,0.7781942,0.0,1.0,1.8265649
1.0,1.0,0.0,1.0,40.0,5.0,40.0,-10.0,2039.0,6.3898044,0.19084121,0.0,1.0,0.6101957
0.0,0.0,1.0,0.0,45.0,2.0,0.0,-3.0,2658.0,-2.7787173,0.4961207,0.0,1.0,0.6345972
1.0,1.0,0.0,1.0,17.0,1.0,2.0,4.0,969.0,1.4362093,0.7997067,1.0,0.0,3.6276042
1.0,1.0,0.0,1.0,41.0,8.0,10.0,0.0,148.0,2.400383,0.27323458,0.0,1.0,0.95743775
1.0,1.0,0.0,1.0,80.0,1.0,2.0,0.0,3035.0,2.2959301,0.5560924,1.0,0.0,-1.177415
0.0,0.0,1.0,0.0,90.0,25.0,0.0,0.0,904.0,-2.5120742,0.43774933,1.0,0.0,-2.6642165
1.0,1.0,0.0,1.0,2.0,1.0,2.0,3.0,2431.0,2.6228209,0.6960805,0.0,1.0,4.377179
1.0,1.0,0.0,1.0,60.0,1.0,3.0,0.0,3443.0,2.3965588,0.5203474,1.0,0.0,0.27186406
0.0,0.0,1.0,0.0,32.0,1.0,-3.0,-3.0,2867.0,-3.7918563,0.547077,1.0,0.0,2.3525631
1.0,1.0,0.0,1.0,50.0,1.0,11.0,6.0,1354.0,2.9191015,0.732165,1.0,0.0,0.38448754
1.0,1.0,0.0,1.0,51.0,5.0,11.0,-12.0,900.0,3.3075428,0.08193774,0.0,1.0,0.04572215
1.0,1.0,0.0,1.0,32.0,2.0,7.0,-12.0,775.0,2.6359575,0.089244895,0.0,1.0,1.6715199
0.0,0.0,1.0,0.0,16.0,3.0,0.0,-15.0,9.0,-2.556099,0.0010622962,0.0,1.0,2.556099
1.0,1.0,0.0,1.0,56.0,4.0,7.0,-28.0,1344.0,3.3012285,0.0013937358,1.0,0.0,-0.27820686
0.0,0.0,1.0,0.0,61.0,9.0,0.0,-23.0,189.0,-2.6526663,0.00028579138,0.0,1.0,-0.19029884
1.0,1.0,0.0,1.0,31.0,1.0,15.0,7.0,2013.0,2.575328,0.8295254,1.0,0.0,1.9496619
1.0,1.0,0.0,1.0,56.0,5.0,26.0,-10.0,267.0,3.6534736,0.04271224,0.0,1.0,0.044270396
0.0,0.0,1.0,0.0,9.0,9.0,0.0,-7.0,17.0,-2.5228484,0.09909872,0.0,1.0,2.5228484
1.0,1.0,0.0,1.0,45.0,5.0,19.0,-27.0,1822.0,1.5119315,0.0043027573,0.0,1.0,0.45589477
1.0,1.0,0.0,1.0,3.0,3.0,3.0,-30.0,1156.0,4.034729,0.0011137314,0.0,1.0,2.9652708
1.0,1.0,0.0,1.0,54.0,2.0,3.0,-37.0,319.0,3.1673083,0.00010990193,0.0,1.0,0.28537047
1.0,1.0,0.0,1.0,4.0,4.0,4.0,-37.0,109.0,4.1712027,0.00022735748,0.0,1.0,2.8287973
1.0,1.0,0.0,1.0,47.0,4.0,10.0,-17.0,2169.0,3.0235167,0.10033677,0.0,1.0,0.5308964
0.0,0.0,1.0,0.0,37.0,10.0,0.0,-17.0,2035.0,-1.263953,0.096746,0.0,1.0,0.7726983
0.0,0.0,1.0,0.0,54.0,3.0,0.0,-24.0,1239.0,-3.610902,0.005328767,0.0,1.0,-0.07619159
0.0,0.0,1.0,0.0,14.0,1.0,-2.0,16.0,76.0,-2.7369523,0.99959654,1.0,0.0,2.4583247
1.0,1.0,0.0,1.0,66.0,1.0,8.0,-28.0,737.0,2.3798356,0.0001925847,1.0,0.0,-0.1178356
1.0,1.0,0.0,1.0,20.0,2.0,5.0,-28.0,490.0,2.184452,0.0001248387,0.0,1.0,2.6959882
1.0,1.0,0.0,1.0,52.0,5.0,16.0,-16.0,841.0,3.8561704,0.034078646,0.0,1.0,-0.10481991
0.0,0.0,1.0,0.0,47.0,11.0,0.0,-6.0,109.0,-2.4766035,0.13446781,0.0,1.0,0.18962094
1.0,1.0,0.0,1.0,50.0,2.0,10.0,0.0,3464.0,3.4422429,0.41818553,1.0,0.0,-0.159291
1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3187.0,2.5306108,0.5446481,1.0,0.0,4.469389
1.0,1.0,0.0,1.0,40.0,1.0,20.0,0.0,1506.0,3.2671094,0.55803984,0.0,1.0,1.5883965
1.0,1.0,0.0,1.0,30.0,4.0,6.0,-5.0,168.0,2.2858026,0.20886618,1.0,0.0,1.5401275
1.0,1.0,0.0,1.0,27.0,13.0,27.0,-5.0,120.0,5.267416,0.20253372,0.0,1.0,1.732584
0.0,0.0,1.0,0.0,35.0,1.0,-2.0,0.0,441.0,-3.78662,0.57347,1.0,0.0,1.799375
1.0,1.0,0.0,1.0,29.0,9.0,16.0,-21.0,1018.0,3.3656797,0.017685728,0.0,1.0,1.8387733
0.0,0.0,1.0,0.0,36.0,14.0,0.0,-14.0,748.0,-1.2758644,0.052746356,0.0,1.0,0.6466597
0.0,0.0,1.0,0.0,31.0,9.0,0.0,-14.0,271.0,-2.627497,0.028513473,0.0,1.0,1.518765
1.0,1.0,0.0,1.0,9.0,1.0,9.0,-7.0,46.0,3.8779936,0.15685193,1.0,0.0,3.1220064
0.0,0.0,1.0,0.0,19.0,1.0,-1.0,-7.0,374.0,-3.583371,0.24660748,1.0,0.0,3.1058257
0.0,0.0,1.0,0.0,43.0,1.0,0.0,-3.0,1383.0,-3.6911616,0.44262484,1.0,0.0,1.2927996
0.0,0.0,1.0,0.0,49.0,1.0,0.0,0.0,3300.0,-3.07122,0.59347236,0.0,1.0,0.3984357
1.0,1.0,0.0,1.0,22.0,1.0,4.0,4.0,1689.0,1.9099276,0.7511611,1.0,0.0,3.040074
1.0,1.0,0.0,1.0,70.0,1.0,7.0,-4.0,300.0,2.36257,0.20843652,1.0,0.0,-0.5005379
0.0,0.0,1.0,0.0,49.0,1.0,0.0,-3.0,43.0,-0.62347853,0.21214803,0.0,1.0,0.62347853
1.0,1.0,0.0,1.0,28.0,1.0,7.0,-21.0,452.0,2.0976584,0.0017589384,0.0,1.0,2.396708
1.0,1.0,0.0,1.0,14.0,3.0,4.0,-21.0,317.0,2.139485,0.0022895867,0.0,1.0,2.8295522
0.0,0.0,1.0,0.0,6.0,6.0,0.0,-21.0,262.0,-2.7893245,0.0057687075,0.0,1.0,2.8297606
1.0,1.0,0.0,1.0,22.0,15.0,19.0,-21.0,78.0,3.5459945,0.0007109464,0.0,1.0,2.4245863
1.0,1.0,0.0,1.0,28.0,2.0,3.0,-10.0,2094.0,2.0285356,0.27631316,0.0,1.0,2.1603997
1.0,1.0,0.0,1.0,67.0,1.0,1.0,-21.0,503.0,2.1582108,0.0018034325,1.0,0.0,-0.2733717
0.0,0.0,1.0,0.0,16.0,14.0,0.0,-21.0,47.0,-2.5270603,0.0009277977,0.0,1.0,2.5270603
0.0,0.0,1.0,0.0,36.0,3.0,0.0,0.0,3260.0,-3.2360036,0.5125719,0.0,1.0,0.7543972
1.0,1.0,0.0,1.0,52.0,1.0,2.0,10.0,1601.0,2.3804035,0.8327634,1.0,0.0,0.18034692
0.0,0.0,1.0,0.0,7.0,1.0,0.0,4.0,2880.0,-3.6970625,0.71513665,1.0,0.0,4.004415
0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-4.0,1362.0,-4.797832,0.4666696,1.0,0.0,4.474257
1.0,1.0,0.0,1.0,5.0,1.0,5.0,0.0,3261.0,2.7987032,0.6329438,0.0,1.0,4.201297
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-7.0,2283.0,-4.1716733,0.33415377,1.0,0.0,4.5780077
0.0,0.0,1.0,0.0,18.0,1.0,0.0,-16.0,230.0,-3.6339273,0.00976867,0.0,1.0,3.0903833
0.0,0.0,1.0,0.0,2.0,2.0,-2.0,3.0,2654.0,-3.2984262,0.62731403,1.0,0.0,3.2153006
0.0,0.0,1.0,0.0,3.0,3.0,0.0,-11.0,2103.0,-2.6195493,0.18295012,0.0,1.0,3.0100374
1.0,1.0,0.0,1.0,4.0,2.0,4.0,7.0,2257.0,3.9068408,0.769642,0.0,1.0,3.0931592
0.0,0.0,1.0,0.0,34.0,2.0,0.0,-13.0,1840.0,-2.7003193,0.15974964,0.0,1.0,1.8189163
1.0,1.0,0.0,1.0,24.0,2.0,14.0,-30.0,860.0,2.5321734,0.0004026299,0.0,1.0,2.7466216
1.0,1.0,0.0,1.0,6.0,6.0,6.0,-30.0,778.0,4.079543,0.00049499306,0.0,1.0,2.9204571
1.0,1.0,0.0,1.0,57.0,3.0,10.0,-23.0,21.0,0.4614905,0.00013598251,0.0,1.0,0.16402355
